id,studentNumber,firstName,lastName,email,password,formationId 
9719,STU09719,Noureddine,Ezzahiri,noureddine.ezzahiri9719@univ.dz,password123,45
9720,STU09720,Youssef,Guessous,youssef.guessous9720@univ.dz,password123,1
9721,STU09721,Anass,Lachgar,anass.lachgar9721@univ.dz,password123,2
9722,STU09722,Khadija,Rachidi,khadija.rachidi9722@univ.dz,password123,3
9723,STU09723,Omar,Filali,omar.filali9723@univ.dz,password123,4
9724,STU09724,Dina,Laaroussi,dina.laaroussi9724@univ.dz,password123,5
9725,STU09725,Abderrahim,Filali,abderrahim.filali9725@univ.dz,password123,6
9726,STU09726,Fouad,Bouhaj,fouad.bouhaj9726@univ.dz,password123,7
9727,STU09727,Farid,Kadmiri,farid.kadmiri9727@univ.dz,password123,8
9728,STU09728,Ahmed,Yaacoubi,ahmed.yaacoubi9728@univ.dz,password123,9
9729,STU09729,Zahra,Jermoumi,zahra.jermoumi9729@univ.dz,password123,10
9730,STU09730,Oumaima,Faouzi,oumaima.faouzi9730@univ.dz,password123,11
9731,STU09731,Sara,El Harrak,sara.elharrak9731@univ.dz,password123,12
9732,STU09732,Youssef,Bensaid,youssef.bensaid9732@univ.dz,password123,13
9733,STU09733,Touria,Alaoui,touria.alaoui9733@univ.dz,password123,14
9734,STU09734,Chakib,Lamrani,chakib.lamrani9734@univ.dz,password123,15
9735,STU09735,Samir,Skalli,samir.skalli9735@univ.dz,password123,16
9736,STU09736,Samira,Rachidi,samira.rachidi9736@univ.dz,password123,17
9737,STU09737,Reda,Bensaid,reda.bensaid9737@univ.dz,password123,18
9738,STU09738,Wafaa,Lahlou,wafaa.lahlou9738@univ.dz,password123,19
9739,STU09739,Brahim,Lamrani,brahim.lamrani9739@univ.dz,password123,20
9740,STU09740,Hiba,Berrada,hiba.berrada9740@univ.dz,password123,21
9741,STU09741,Iman,El Omari,iman.elomari9741@univ.dz,password123,22
9742,STU09742,Yousra,Qorchi,yousra.qorchi9742@univ.dz,password123,23
9743,STU09743,Riad,Prefsi,riad.prefsi9743@univ.dz,password123,24
9744,STU09744,Wafaa,Kettani,wafaa.kettani9744@univ.dz,password123,25
9745,STU09745,Dina,Faouzi,dina.faouzi9745@univ.dz,password123,26
9746,STU09746,Aziz,Soussi,aziz.soussi9746@univ.dz,password123,27
9747,STU09747,Chafik,El Hachimi,chafik.elhachimi9747@univ.dz,password123,28
9748,STU09748,Youssef,Mansouri,youssef.mansouri9748@univ.dz,password123,29
9749,STU09749,Said,Oukacha,said.oukacha9749@univ.dz,password123,30
9750,STU09750,Amine,El Ghazi,amine.elghazi9750@univ.dz,password123,31
9751,STU09751,Fares,Ziani,fares.ziani9751@univ.dz,password123,32
9752,STU09752,Salim,Ouhssain,salim.ouhssain9752@univ.dz,password123,33
9753,STU09753,Chaimae,Rahmani,chaimae.rahmani9753@univ.dz,password123,34
9754,STU09754,Lina,Lachgar,lina.lachgar9754@univ.dz,password123,35
9755,STU09755,Bassam,El Harrak,bassam.elharrak9755@univ.dz,password123,36
9756,STU09756,Aziz,El Hachimi,aziz.elhachimi9756@univ.dz,password123,37
9757,STU09757,Mounir,Benjelloun,mounir.benjelloun9757@univ.dz,password123,38
9758,STU09758,Chadi,Soussi,chadi.soussi9758@univ.dz,password123,39
9759,STU09759,Salma,Bensaid,salma.bensaid9759@univ.dz,password123,40
9760,STU09760,Khadija,Doukkali,khadija.doukkali9760@univ.dz,password123,41
9761,STU09761,Hachem,Ouazzani,hachem.ouazzani9761@univ.dz,password123,42
9762,STU09762,Hachem,Zerhouni,hachem.zerhouni9762@univ.dz,password123,43
9763,STU09763,Salim,Mansouri,salim.mansouri9763@univ.dz,password123,44
9764,STU09764,Taha,Guessous,taha.guessous9764@univ.dz,password123,45
9765,STU09765,Mounir,Nejjar,mounir.nejjar9765@univ.dz,password123,1
9766,STU09766,Moad,El Amrani,moad.elamrani9766@univ.dz,password123,2
9767,STU09767,Zineb,El Hachimi,zineb.elhachimi9767@univ.dz,password123,3
9768,STU09768,Tariq,Touimi,tariq.touimi9768@univ.dz,password123,4
9769,STU09769,Bassam,Ouazzani,bassam.ouazzani9769@univ.dz,password123,5
9770,STU09770,Anass,Yamani,anass.yamani9770@univ.dz,password123,6
9771,STU09771,Brahim,El Kadiri,brahim.elkadiri9771@univ.dz,password123,7
9772,STU09772,Hajar,Guessous,hajar.guessous9772@univ.dz,password123,8
9773,STU09773,Soukaina,Hamidi,soukaina.hamidi9773@univ.dz,password123,9
9774,STU09774,Rachid,Jouahri,rachid.jouahri9774@univ.dz,password123,10
9775,STU09775,Ismail,Ibrahimi,ismail.ibrahimi9775@univ.dz,password123,11
9776,STU09776,Soufiane,Ennaji,soufiane.ennaji9776@univ.dz,password123,12
9777,STU09777,Dina,Kadmiri,dina.kadmiri9777@univ.dz,password123,13
9778,STU09778,Zouhair,Errachidi,zouhair.errachidi9778@univ.dz,password123,14
9779,STU09779,Siham,Fikri,siham.fikri9779@univ.dz,password123,15
9780,STU09780,Rania,Oukacha,rania.oukacha9780@univ.dz,password123,16
9781,STU09781,Fadoua,Sabri,fadoua.sabri9781@univ.dz,password123,17
9782,STU09782,Tarik,El Hachimi,tarik.elhachimi9782@univ.dz,password123,18
9783,STU09783,Aicha,Jermoumi,aicha.jermoumi9783@univ.dz,password123,19
9784,STU09784,Loubna,Mouline,loubna.mouline9784@univ.dz,password123,20
9785,STU09785,Taha,Loudiyi,taha.loudiyi9785@univ.dz,password123,21
9786,STU09786,Khadija,El Idrissi,khadija.elidrissi9786@univ.dz,password123,22
9787,STU09787,Oussama,El Moussaoui,oussama.elmoussaoui9787@univ.dz,password123,23
9788,STU09788,Rachid,Ouladali,rachid.ouladali9788@univ.dz,password123,24
9789,STU09789,Loubna,Machkour,loubna.machkour9789@univ.dz,password123,25
9790,STU09790,Siham,Bekkali,siham.bekkali9790@univ.dz,password123,26
9791,STU09791,Nassim,Hassani,nassim.hassani9791@univ.dz,password123,27
9792,STU09792,Zahra,Bouzid,zahra.bouzid9792@univ.dz,password123,28
9793,STU09793,Abdellah,Qadiri,abdellah.qadiri9793@univ.dz,password123,29
9794,STU09794,Imad,Chraibi,imad.chraibi9794@univ.dz,password123,30
9795,STU09795,Kamal,Errachidi,kamal.errachidi9795@univ.dz,password123,31
9796,STU09796,Iman,Oulhaj,iman.oulhaj9796@univ.dz,password123,32
9797,STU09797,Hamza,Zeroual,hamza.zeroual9797@univ.dz,password123,33
9798,STU09798,Hassan,Guessous,hassan.guessous9798@univ.dz,password123,34
9799,STU09799,Moad,Rhazi,moad.rhazi9799@univ.dz,password123,35
9800,STU09800,Oussama,El Moussaoui,oussama.elmoussaoui9800@univ.dz,password123,36
9801,STU09801,Chadi,Hajji,chadi.hajji9801@univ.dz,password123,37
9802,STU09802,Othmane,Oukacha,othmane.oukacha9802@univ.dz,password123,38
9803,STU09803,Dina,Ouazzani,dina.ouazzani9803@univ.dz,password123,39
9804,STU09804,Ayoub,Berrada,ayoub.berrada9804@univ.dz,password123,40
9805,STU09805,Lahcen,Kadmiri,lahcen.kadmiri9805@univ.dz,password123,41
9806,STU09806,Safae,Chaoui,safae.chaoui9806@univ.dz,password123,42
9807,STU09807,Kamal,Ziani,kamal.ziani9807@univ.dz,password123,43
9808,STU09808,Rachida,El Maachi,rachida.elmaachi9808@univ.dz,password123,44
9809,STU09809,Farid,Mouline,farid.mouline9809@univ.dz,password123,45
9810,STU09810,Jalal,Raji,jalal.raji9810@univ.dz,password123,1
9811,STU09811,Said,Haddad,said.haddad9811@univ.dz,password123,2
9812,STU09812,Aymane,Belkadi,aymane.belkadi9812@univ.dz,password123,3
9813,STU09813,Tarik,Hajji,tarik.hajji9813@univ.dz,password123,4
9814,STU09814,Lina,Laaroussi,lina.laaroussi9814@univ.dz,password123,5
9815,STU09815,Wijdan,Bouzid,wijdan.bouzid9815@univ.dz,password123,6
9816,STU09816,Riad,Hamidi,riad.hamidi9816@univ.dz,password123,7
9817,STU09817,Aziz,Chami,aziz.chami9817@univ.dz,password123,8
9818,STU09818,Jamal,Bouazzaoui,jamal.bouazzaoui9818@univ.dz,password123,9
9819,STU09819,Ahmed,Alaoui,ahmed.alaoui9819@univ.dz,password123,10
9820,STU09820,Fayçal,Yamani,fayçal.yamani9820@univ.dz,password123,11
9821,STU09821,Houda,Jazouli,houda.jazouli9821@univ.dz,password123,12
9822,STU09822,Hafid,Nejjar,hafid.nejjar9822@univ.dz,password123,13
9823,STU09823,Karim,Yamani,karim.yamani9823@univ.dz,password123,14
9824,STU09824,Mehdi,Zerhouni,mehdi.zerhouni9824@univ.dz,password123,15
9825,STU09825,Lahcen,Naciri,lahcen.naciri9825@univ.dz,password123,16
9826,STU09826,Mohamed,Raissouni,mohamed.raissouni9826@univ.dz,password123,17
9827,STU09827,Wassim,Jermoumi,wassim.jermoumi9827@univ.dz,password123,18
9828,STU09828,Meryem,Bensaid,meryem.bensaid9828@univ.dz,password123,19
9829,STU09829,Radouane,Chami,radouane.chami9829@univ.dz,password123,20
9830,STU09830,Brahim,Rhazi,brahim.rhazi9830@univ.dz,password123,21
9831,STU09831,Reda,Sabri,reda.sabri9831@univ.dz,password123,22
9832,STU09832,Zineb,Khaldi,zineb.khaldi9832@univ.dz,password123,23
9833,STU09833,Touria,Oulhaj,touria.oulhaj9833@univ.dz,password123,24
9834,STU09834,Said,Bouzid,said.bouzid9834@univ.dz,password123,25
9835,STU09835,Lina,Chaoui,lina.chaoui9835@univ.dz,password123,26
9836,STU09836,Younes,Zerhouni,younes.zerhouni9836@univ.dz,password123,27
9837,STU09837,Adil,Makhloufi,adil.makhloufi9837@univ.dz,password123,28
9838,STU09838,Yousra,Jermoumi,yousra.jermoumi9838@univ.dz,password123,29
9839,STU09839,Chaima,Naciri,chaima.naciri9839@univ.dz,password123,30
9840,STU09840,Nabil,Tadlaoui,nabil.tadlaoui9840@univ.dz,password123,31
9841,STU09841,Jalal,Daoudi,jalal.daoudi9841@univ.dz,password123,32
9842,STU09842,Dounia,Skalli,dounia.skalli9842@univ.dz,password123,33
9843,STU09843,Amine,Machkour,amine.machkour9843@univ.dz,password123,34
9844,STU09844,Loubna,Guessous,loubna.guessous9844@univ.dz,password123,35
9845,STU09845,Zainab,Belkadi,zainab.belkadi9845@univ.dz,password123,36
9846,STU09846,Driss,Oukacha,driss.oukacha9846@univ.dz,password123,37
9847,STU09847,Jaouad,Abouzaid,jaouad.abouzaid9847@univ.dz,password123,38
9848,STU09848,Abir,Naji,abir.naji9848@univ.dz,password123,39
9849,STU09849,Jaouad,Doukkali,jaouad.doukkali9849@univ.dz,password123,40
9850,STU09850,Najat,Tadlaoui,najat.tadlaoui9850@univ.dz,password123,41
9851,STU09851,Chaima,Khaldi,chaima.khaldi9851@univ.dz,password123,42
9852,STU09852,Younes,Mansouri,younes.mansouri9852@univ.dz,password123,43
9853,STU09853,Loubna,Guessous,loubna.guessous9853@univ.dz,password123,44
9854,STU09854,Youssef,Mansouri,youssef.mansouri9854@univ.dz,password123,45
9855,STU09855,Farid,Loudiyi,farid.loudiyi9855@univ.dz,password123,1
9856,STU09856,Brahim,Zeroual,brahim.zeroual9856@univ.dz,password123,2
9857,STU09857,Salma,Haddad,salma.haddad9857@univ.dz,password123,3
9858,STU09858,Yahya,Jermoumi,yahya.jermoumi9858@univ.dz,password123,4
9859,STU09859,Abdelaziz,Wahbi,abdelaziz.wahbi9859@univ.dz,password123,5
9860,STU09860,Aziz,El Maachi,aziz.elmaachi9860@univ.dz,password123,6
9861,STU09861,Adil,Idrissi,adil.idrissi9861@univ.dz,password123,7
9862,STU09862,Jaouad,El Fassi,jaouad.elfassi9862@univ.dz,password123,8
9863,STU09863,Marouane,Jermoumi,marouane.jermoumi9863@univ.dz,password123,9
9864,STU09864,Younes,Berrada,younes.berrada9864@univ.dz,password123,10
9865,STU09865,Jamal,Hassani,jamal.hassani9865@univ.dz,password123,11
9866,STU09866,Abdelaziz,Lahlou,abdelaziz.lahlou9866@univ.dz,password123,12
9867,STU09867,Farid,Tahiri,farid.tahiri9867@univ.dz,password123,13
9868,STU09868,Saida,El Baz,saida.elbaz9868@univ.dz,password123,14
9869,STU09869,Omar,Saadi,omar.saadi9869@univ.dz,password123,15
9870,STU09870,Wafaa,Naciri,wafaa.naciri9870@univ.dz,password123,16
9871,STU09871,Basma,Loudiyi,basma.loudiyi9871@univ.dz,password123,17
9872,STU09872,Yousra,Alaoui,yousra.alaoui9872@univ.dz,password123,18
9873,STU09873,Chadi,Rhazi,chadi.rhazi9873@univ.dz,password123,19
9874,STU09874,Wijdan,Doukkali,wijdan.doukkali9874@univ.dz,password123,20
9875,STU09875,Yousra,Wahbi,yousra.wahbi9875@univ.dz,password123,21
9876,STU09876,Layla,Makhloufi,layla.makhloufi9876@univ.dz,password123,22
9877,STU09877,Omar,Zeroual,omar.zeroual9877@univ.dz,password123,23
9878,STU09878,Brahim,Jouahri,brahim.jouahri9878@univ.dz,password123,24
9879,STU09879,Iman,Haddad,iman.haddad9879@univ.dz,password123,25
9880,STU09880,Fayçal,Loudiyi,fayçal.loudiyi9880@univ.dz,password123,26
9881,STU09881,Fouad,Bensaid,fouad.bensaid9881@univ.dz,password123,27
9882,STU09882,Dina,Zeroual,dina.zeroual9882@univ.dz,password123,28
9883,STU09883,Hafid,Oukacha,hafid.oukacha9883@univ.dz,password123,29
9884,STU09884,Fatima,Belkadi,fatima.belkadi9884@univ.dz,password123,30
9885,STU09885,Noureddine,Yamani,noureddine.yamani9885@univ.dz,password123,31
9886,STU09886,Loubna,El Kadiri,loubna.elkadiri9886@univ.dz,password123,32
9887,STU09887,Touria,Bouazzaoui,touria.bouazzaoui9887@univ.dz,password123,33
9888,STU09888,Yousra,Oukacha,yousra.oukacha9888@univ.dz,password123,34
9889,STU09889,Younes,Ouhssain,younes.ouhssain9889@univ.dz,password123,35
9890,STU09890,Naima,Saadi,naima.saadi9890@univ.dz,password123,36
9891,STU09891,Ghazi,Yamani,ghazi.yamani9891@univ.dz,password123,37
9892,STU09892,Zainab,Benabdallah,zainab.benabdallah9892@univ.dz,password123,38
9893,STU09893,Marouane,El Omari,marouane.elomari9893@univ.dz,password123,39
9894,STU09894,Soukaina,Ghannam,soukaina.ghannam9894@univ.dz,password123,40
9895,STU09895,Iman,Qadiri,iman.qadiri9895@univ.dz,password123,41
9896,STU09896,Iman,El Hachimi,iman.elhachimi9896@univ.dz,password123,42
9897,STU09897,Hachem,Laroui,hachem.laroui9897@univ.dz,password123,43
9898,STU09898,Ali,Bekkali,ali.bekkali9898@univ.dz,password123,44
9899,STU09899,Nassim,El Maachi,nassim.elmaachi9899@univ.dz,password123,45
9900,STU09900,Rachid,Rhazi,rachid.rhazi9900@univ.dz,password123,1
9901,STU09901,Zakaria,Naji,zakaria.naji9901@univ.dz,password123,2
9902,STU09902,Yassine,Errachidi,yassine.errachidi9902@univ.dz,password123,3
9903,STU09903,Najat,Amiri,najat.amiri9903@univ.dz,password123,4
9904,STU09904,Driss,El Hachimi,driss.elhachimi9904@univ.dz,password123,5
9905,STU09905,Soufiane,Nejjar,soufiane.nejjar9905@univ.dz,password123,6
9906,STU09906,Ghali,Oukacha,ghali.oukacha9906@univ.dz,password123,7
9907,STU09907,Fatiha,Ouazzani,fatiha.ouazzani9907@univ.dz,password123,8
9908,STU09908,Aicha,Kadmiri,aicha.kadmiri9908@univ.dz,password123,9
9909,STU09909,Tarik,Rachidi,tarik.rachidi9909@univ.dz,password123,10
9910,STU09910,Ayoub,Loudiyi,ayoub.loudiyi9910@univ.dz,password123,11
9911,STU09911,Mustapha,Jazouli,mustapha.jazouli9911@univ.dz,password123,12
9912,STU09912,Riad,Kettani,riad.kettani9912@univ.dz,password123,13
9913,STU09913,Hafid,Dahbi,hafid.dahbi9913@univ.dz,password123,14
9914,STU09914,Kawtar,El Fassi,kawtar.elfassi9914@univ.dz,password123,15
9915,STU09915,Youssef,Naji,youssef.naji9915@univ.dz,password123,16
9916,STU09916,Rajae,El Idrissi,rajae.elidrissi9916@univ.dz,password123,17
9917,STU09917,Brahim,Bouhaj,brahim.bouhaj9917@univ.dz,password123,18
9918,STU09918,Khadija,Ouladali,khadija.ouladali9918@univ.dz,password123,19
9919,STU09919,Marouane,Faouzi,marouane.faouzi9919@univ.dz,password123,20
9920,STU09920,Zahra,Kettani,zahra.kettani9920@univ.dz,password123,21
9921,STU09921,Tarik,Zeroual,tarik.zeroual9921@univ.dz,password123,22
9922,STU09922,Riad,Kettani,riad.kettani9922@univ.dz,password123,23
9923,STU09923,Khadija,Boutaleb,khadija.boutaleb9923@univ.dz,password123,24
9924,STU09924,Chakib,Qorchi,chakib.qorchi9924@univ.dz,password123,25
9925,STU09925,Fares,Fikri,fares.fikri9925@univ.dz,password123,26
9926,STU09926,Rachid,Chami,rachid.chami9926@univ.dz,password123,27
9927,STU09927,Hiba,Zaidi,hiba.zaidi9927@univ.dz,password123,28
9928,STU09928,Dina,Mouline,dina.mouline9928@univ.dz,password123,29
9929,STU09929,Salim,Bachiri,salim.bachiri9929@univ.dz,password123,30
9930,STU09930,Houda,Dahbi,houda.dahbi9930@univ.dz,password123,31
9931,STU09931,Abdellah,Boutaleb,abdellah.boutaleb9931@univ.dz,password123,32
9932,STU09932,Nassim,Raji,nassim.raji9932@univ.dz,password123,33
9933,STU09933,Adil,Jermoumi,adil.jermoumi9933@univ.dz,password123,34
9934,STU09934,Ghali,El Omari,ghali.elomari9934@univ.dz,password123,35
9935,STU09935,Btissam,Idrissi,btissam.idrissi9935@univ.dz,password123,36
9936,STU09936,Lamrani,Nejjar,lamrani.nejjar9936@univ.dz,password123,37
9937,STU09937,Nisrine,Naji,nisrine.naji9937@univ.dz,password123,38
9938,STU09938,Saida,Machkour,saida.machkour9938@univ.dz,password123,39
9939,STU09939,Hakim,Kadmiri,hakim.kadmiri9939@univ.dz,password123,40
9940,STU09940,Najat,Oukacha,najat.oukacha9940@univ.dz,password123,41
9941,STU09941,Oumaima,Hamidi,oumaima.hamidi9941@univ.dz,password123,42
9942,STU09942,Noureddine,Bachiri,noureddine.bachiri9942@univ.dz,password123,43
9943,STU09943,Nadia,Mouline,nadia.mouline9943@univ.dz,password123,44
9944,STU09944,Kawtar,Touimi,kawtar.touimi9944@univ.dz,password123,45
9945,STU09945,Karima,Filali,karima.filali9945@univ.dz,password123,1
9946,STU09946,Basma,Ziani,basma.ziani9946@univ.dz,password123,2
9947,STU09947,Dounia,Kadmiri,dounia.kadmiri9947@univ.dz,password123,3
9948,STU09948,Karima,Rachidi,karima.rachidi9948@univ.dz,password123,4
9949,STU09949,Oumaima,Bekkali,oumaima.bekkali9949@univ.dz,password123,5
9950,STU09950,Fouad,El Baz,fouad.elbaz9950@univ.dz,password123,6
9951,STU09951,Rachida,Ouladali,rachida.ouladali9951@univ.dz,password123,7
9952,STU09952,Mohamed,El Ghazi,mohamed.elghazi9952@univ.dz,password123,8
9953,STU09953,Adil,Rhazi,adil.rhazi9953@univ.dz,password123,9
9954,STU09954,Omar,Lahlou,omar.lahlou9954@univ.dz,password123,10
9955,STU09955,Safae,Jaidi,safae.jaidi9955@univ.dz,password123,11
9956,STU09956,Ahmed,Kadmiri,ahmed.kadmiri9956@univ.dz,password123,12
9957,STU09957,Zainab,Qadiri,zainab.qadiri9957@univ.dz,password123,13
9958,STU09958,Fadoua,Raissouni,fadoua.raissouni9958@univ.dz,password123,14
9959,STU09959,Chaimae,Jermoumi,chaimae.jermoumi9959@univ.dz,password123,15
9960,STU09960,Btissam,Chaoui,btissam.chaoui9960@univ.dz,password123,16
9961,STU09961,Soukaina,Lamrani,soukaina.lamrani9961@univ.dz,password123,17
9962,STU09962,Houda,Amiri,houda.amiri9962@univ.dz,password123,18
9963,STU09963,Houda,Kadmiri,houda.kadmiri9963@univ.dz,password123,19
9964,STU09964,Mariam,Ouladali,mariam.ouladali9964@univ.dz,password123,20
9965,STU09965,Hiba,El Idrissi,hiba.elidrissi9965@univ.dz,password123,21
9966,STU09966,Kais,Errachidi,kais.errachidi9966@univ.dz,password123,22
9967,STU09967,Khadija,Idrissi,khadija.idrissi9967@univ.dz,password123,23
9968,STU09968,Basma,Faouzi,basma.faouzi9968@univ.dz,password123,24
9969,STU09969,Abdelkader,Mansouri,abdelkader.mansouri9969@univ.dz,password123,25
9970,STU09970,Mohamed,Benkirane,mohamed.benkirane9970@univ.dz,password123,26
9971,STU09971,Zineb,Oulhaj,zineb.oulhaj9971@univ.dz,password123,27
9972,STU09972,Abderrahim,Bekkali,abderrahim.bekkali9972@univ.dz,password123,28
9973,STU09973,Lina,Yaacoubi,lina.yaacoubi9973@univ.dz,password123,29
9974,STU09974,Ghazi,Rachidi,ghazi.rachidi9974@univ.dz,password123,30
9975,STU09975,Amina,Qorchi,amina.qorchi9975@univ.dz,password123,31
9976,STU09976,Rachida,Wahbi,rachida.wahbi9976@univ.dz,password123,32
9977,STU09977,Hassan,Bensaid,hassan.bensaid9977@univ.dz,password123,33
9978,STU09978,Hanae,Loudiyi,hanae.loudiyi9978@univ.dz,password123,34
9979,STU09979,Tariq,Jaidi,tariq.jaidi9979@univ.dz,password123,35
9980,STU09980,Fouad,Naji,fouad.naji9980@univ.dz,password123,36
9981,STU09981,Dounia,Wahbi,dounia.wahbi9981@univ.dz,password123,37
9982,STU09982,Younes,El Baz,younes.elbaz9982@univ.dz,password123,38
9983,STU09983,Driss,El Baz,driss.elbaz9983@univ.dz,password123,39
9984,STU09984,Farid,Lamrani,farid.lamrani9984@univ.dz,password123,40
9985,STU09985,Soufiane,Oukacha,soufiane.oukacha9985@univ.dz,password123,41
9986,STU09986,Wijdan,Qorchi,wijdan.qorchi9986@univ.dz,password123,42
9987,STU09987,Nabil,El Moussaoui,nabil.elmoussaoui9987@univ.dz,password123,43
9988,STU09988,Nisrine,Ziani,nisrine.ziani9988@univ.dz,password123,44
9989,STU09989,Riad,Qadiri,riad.qadiri9989@univ.dz,password123,45
9990,STU09990,Siham,Soussi,siham.soussi9990@univ.dz,password123,1
9991,STU09991,Abdelkader,Oulhaj,abdelkader.oulhaj9991@univ.dz,password123,2
9992,STU09992,Fatiha,Tadlaoui,fatiha.tadlaoui9992@univ.dz,password123,3
9993,STU09993,Dina,El Harrak,dina.elharrak9993@univ.dz,password123,4
9994,STU09994,Rajae,Doukkali,rajae.doukkali9994@univ.dz,password123,5
9995,STU09995,Touria,Jermoumi,touria.jermoumi9995@univ.dz,password123,6
9996,STU09996,Marouane,Bensaid,marouane.bensaid9996@univ.dz,password123,7
9997,STU09997,Taha,Laaroussi,taha.laaroussi9997@univ.dz,password123,8
9998,STU09998,Hiba,Zeroual,hiba.zeroual9998@univ.dz,password123,9
9999,STU09999,Adil,Naji,adil.naji9999@univ.dz,password123,10
10000,STU10000,Loubna,Haddad,loubna.haddad10000@univ.dz,password123,11
10001,STU10001,Ghita,Benjelloun,ghita.benjelloun10001@univ.dz,password123,12
10002,STU10002,Safae,Fikri,safae.fikri10002@univ.dz,password123,13
10003,STU10003,Hanae,Mansouri,hanae.mansouri10003@univ.dz,password123,14
10004,STU10004,Rajae,Meziane,rajae.meziane10004@univ.dz,password123,15
10005,STU10005,Naima,Meziane,naima.meziane10005@univ.dz,password123,16
10006,STU10006,Ghazi,Boutaleb,ghazi.boutaleb10006@univ.dz,password123,17
10007,STU10007,Yousra,El Baz,yousra.elbaz10007@univ.dz,password123,18
10008,STU10008,Fayçal,Chaoui,fayçal.chaoui10008@univ.dz,password123,19
10009,STU10009,Achraf,Tahiri,achraf.tahiri10009@univ.dz,password123,20
10010,STU10010,Chafik,Jermoumi,chafik.jermoumi10010@univ.dz,password123,21
10011,STU10011,Ouafa,Loudiyi,ouafa.loudiyi10011@univ.dz,password123,22
10012,STU10012,Dounia,Jouahri,dounia.jouahri10012@univ.dz,password123,23
10013,STU10013,Brahim,Benkirane,brahim.benkirane10013@univ.dz,password123,24
